iter	AverageGain:top=10
1498	0.09438502674
1499	0.09451871658
1500	0.09438502674
1501	0.09451871658
1502	0.09465240642
1503	0.09465240642
1504	0.09465240642
1505	0.09465240642
1506	0.09465240642
1507	0.09465240642
1508	0.09465240642
1509	0.09465240642
1510	0.09465240642
1511	0.09465240642
1512	0.09465240642
1513	0.09465240642
1514	0.09478609626
1515	0.09478609626
1516	0.09478609626
1517	0.0949197861
1518	0.0949197861
1519	0.0949197861
1520	0.09505347594
1521	0.09505347594
1522	0.09505347594
1523	0.0949197861
1524	0.09505347594
1525	0.09505347594
1526	0.09505347594
1527	0.09518716578
1528	0.09505347594
1529	0.09505347594
1530	0.0949197861
1531	0.09505347594
1532	0.0949197861
1533	0.09478609626
1534	0.09478609626
1535	0.0949197861
1536	0.0949197861
1537	0.0949197861
1538	0.0949197861
1539	0.0949197861
1540	0.09505347594
1541	0.09505347594
1542	0.09505347594
1543	0.09532085561
1544	0.09532085561
1545	0.09532085561
1546	0.09532085561
1547	0.09532085561
1548	0.09572192513
1549	0.09558823529
1550	0.09558823529
1551	0.09558823529
1552	0.09558823529
1553	0.09558823529
1554	0.09558823529
1555	0.09572192513
1556	0.09558823529
1557	0.09558823529
1558	0.09545454545
1559	0.09558823529
1560	0.09545454545
1561	0.09545454545
1562	0.09545454545
1563	0.09545454545
1564	0.09558823529
1565	0.09558823529
1566	0.09545454545
1567	0.09545454545
1568	0.09532085561
1569	0.09518716578
1570	0.09532085561
1571	0.09545454545
1572	0.09545454545
1573	0.09572192513
1574	0.09585561497
1575	0.09572192513
1576	0.09585561497
1577	0.09558823529
1578	0.09558823529
1579	0.09572192513
1580	0.09572192513
1581	0.09572192513
1582	0.09572192513
1583	0.09585561497
1584	0.09598930481
1585	0.09612299465
1586	0.09598930481
1587	0.09612299465
1588	0.09612299465
1589	0.09612299465
1590	0.09612299465
1591	0.09612299465
1592	0.09625668449
1593	0.09625668449
1594	0.09625668449
1595	0.09625668449
1596	0.09639037433
1597	0.09639037433
1598	0.09639037433
1599	0.09625668449
1600	0.09625668449
1601	0.09639037433
1602	0.09652406417
1603	0.09652406417
1604	0.09639037433
1605	0.09639037433
1606	0.09665775401
1607	0.09665775401
1608	0.09665775401
1609	0.09679144385
1610	0.09665775401
1611	0.09665775401
1612	0.09665775401
1613	0.09679144385
1614	0.09679144385
1615	0.09679144385
1616	0.09679144385
1617	0.09679144385
1618	0.09679144385
1619	0.09679144385
1620	0.09679144385
1621	0.09679144385
1622	0.09679144385
1623	0.09679144385
1624	0.09679144385
1625	0.09679144385
1626	0.09679144385
1627	0.09679144385
1628	0.09679144385
1629	0.09692513369
1630	0.09679144385
1631	0.09692513369
1632	0.09692513369
1633	0.09692513369
1634	0.09705882353
1635	0.09705882353
1636	0.09705882353
1637	0.09705882353
1638	0.09705882353
1639	0.09692513369
1640	0.09692513369
1641	0.09692513369
1642	0.09705882353
1643	0.09705882353
1644	0.09719251337
1645	0.09732620321
1646	0.09745989305
1647	0.09732620321
1648	0.09719251337
1649	0.09732620321
1650	0.09745989305
1651	0.09745989305
1652	0.09745989305
1653	0.09745989305
1654	0.09745989305
1655	0.09745989305
1656	0.09745989305
1657	0.09732620321
1658	0.09732620321
1659	0.09732620321
1660	0.09732620321
1661	0.09732620321
1662	0.09732620321
1663	0.09719251337
1664	0.09732620321
1665	0.09732620321
1666	0.09745989305
1667	0.09745989305
1668	0.09759358289
1669	0.09772727273
1670	0.09772727273
1671	0.09772727273
1672	0.09772727273
1673	0.09786096257
1674	0.09786096257
1675	0.09786096257
1676	0.09759358289
1677	0.09786096257
1678	0.09772727273
1679	0.09772727273
1680	0.09786096257
1681	0.09786096257
1682	0.09786096257
1683	0.09786096257
1684	0.09799465241
1685	0.09799465241
1686	0.09799465241
1687	0.09799465241
1688	0.09786096257
1689	0.09786096257
1690	0.09786096257
1691	0.09786096257
1692	0.09786096257
1693	0.09786096257
1694	0.09786096257
1695	0.09786096257
1696	0.09786096257
1697	0.09772727273
1698	0.09786096257
1699	0.09786096257
1700	0.09786096257
1701	0.09786096257
1702	0.09786096257
1703	0.09786096257
1704	0.09786096257
1705	0.09786096257
1706	0.09786096257
1707	0.09786096257
1708	0.09786096257
1709	0.09786096257
1710	0.09786096257
1711	0.09786096257
1712	0.09786096257
1713	0.09786096257
1714	0.09786096257
1715	0.09799465241
1716	0.09786096257
1717	0.09786096257
1718	0.09786096257
1719	0.09786096257
1720	0.09786096257
1721	0.09786096257
1722	0.09786096257
1723	0.09786096257
1724	0.09786096257
1725	0.09786096257
1726	0.09786096257
1727	0.09799465241
1728	0.09786096257
1729	0.09799465241
1730	0.09812834225
1731	0.09826203209
1732	0.09826203209
1733	0.09812834225
1734	0.09826203209
1735	0.09826203209
1736	0.09826203209
1737	0.09826203209
1738	0.09826203209
1739	0.09826203209
1740	0.09826203209
1741	0.09826203209
1742	0.09839572193
1743	0.09852941176
1744	0.09852941176
1745	0.09852941176
1746	0.09852941176
1747	0.09852941176
1748	0.0986631016
1749	0.0986631016
1750	0.09852941176
1751	0.09852941176
1752	0.09852941176
1753	0.0986631016
1754	0.0986631016
1755	0.09879679144
1756	0.0986631016
1757	0.09879679144
1758	0.09879679144
1759	0.09879679144
1760	0.09879679144
1761	0.0986631016
1762	0.0986631016
1763	0.0986631016
1764	0.09879679144
1765	0.09879679144
1766	0.09879679144
1767	0.09879679144
1768	0.0986631016
1769	0.0986631016
1770	0.0986631016
1771	0.09893048128
1772	0.09893048128
1773	0.09893048128
1774	0.09893048128
1775	0.09893048128
1776	0.09893048128
1777	0.09893048128
1778	0.09893048128
1779	0.09893048128
1780	0.09893048128
1781	0.09893048128
1782	0.09893048128
1783	0.09893048128
1784	0.09893048128
1785	0.09893048128
1786	0.09893048128
1787	0.09893048128
1788	0.09893048128
1789	0.09906417112
1790	0.09919786096
1791	0.09906417112
1792	0.09906417112
1793	0.0993315508
1794	0.0993315508
1795	0.0993315508
1796	0.09946524064
1797	0.09946524064
1798	0.09946524064
1799	0.09959893048
1800	0.09946524064
1801	0.09946524064
1802	0.09946524064
1803	0.09959893048
1804	0.09986631016
1805	0.09986631016
1806	0.09959893048
1807	0.09959893048
1808	0.09959893048
1809	0.09973262032
1810	0.09986631016
1811	0.09986631016
1812	0.09986631016
1813	0.09986631016
1814	0.09986631016
1815	0.1
1816	0.1001336898
1817	0.09986631016
1818	0.09986631016
1819	0.09986631016
1820	0.09986631016
1821	0.09986631016
1822	0.1
1823	0.1001336898
1824	0.1002673797
1825	0.1002673797
1826	0.1002673797
1827	0.1001336898
1828	0.1
1829	0.1
1830	0.1
1831	0.1002673797
1832	0.1004010695
1833	0.1002673797
1834	0.1004010695
1835	0.1004010695
1836	0.1005347594
1837	0.1005347594
1838	0.1006684492
1839	0.1004010695
1840	0.1002673797
1841	0.1005347594
1842	0.1004010695
1843	0.1004010695
1844	0.1004010695
1845	0.1002673797
1846	0.1004010695
1847	0.1005347594
1848	0.1005347594
1849	0.1005347594
1850	0.1005347594
1851	0.1005347594
1852	0.1006684492
1853	0.100802139
1854	0.1005347594
1855	0.1005347594
1856	0.1005347594
1857	0.1005347594
1858	0.1005347594
1859	0.1005347594
1860	0.1005347594
1861	0.1005347594
1862	0.1005347594
1863	0.1005347594
1864	0.1006684492
1865	0.100802139
1866	0.100802139
1867	0.1006684492
1868	0.1006684492
1869	0.1006684492
1870	0.1006684492
1871	0.1006684492
1872	0.1006684492
1873	0.1006684492
1874	0.1006684492
1875	0.1006684492
1876	0.1006684492
1877	0.1006684492
1878	0.100802139
1879	0.100802139
1880	0.100802139
1881	0.100802139
1882	0.1009358289
1883	0.100802139
1884	0.100802139
1885	0.1009358289
1886	0.1009358289
1887	0.1009358289
1888	0.1010695187
1889	0.1010695187
1890	0.1010695187
1891	0.1010695187
1892	0.1010695187
1893	0.1010695187
1894	0.1010695187
1895	0.1010695187
1896	0.1010695187
1897	0.1010695187
1898	0.1010695187
1899	0.1010695187
1900	0.1010695187
1901	0.1010695187
1902	0.1010695187
1903	0.1010695187
1904	0.1010695187
1905	0.1010695187
1906	0.1010695187
1907	0.1010695187
1908	0.1010695187
1909	0.1012032086
1910	0.1012032086
1911	0.1012032086
1912	0.1010695187
1913	0.1010695187
1914	0.1010695187
1915	0.1010695187
1916	0.1010695187
1917	0.1012032086
1918	0.1013368984
1919	0.1013368984
1920	0.1012032086
1921	0.1013368984
1922	0.1013368984
1923	0.1013368984
1924	0.1014705882
1925	0.1013368984
1926	0.1013368984
1927	0.1013368984
1928	0.1014705882
1929	0.1016042781
1930	0.1016042781
1931	0.1016042781
1932	0.1014705882
1933	0.1014705882
1934	0.1014705882
1935	0.1014705882
1936	0.1016042781
1937	0.1016042781
1938	0.1016042781
1939	0.1016042781
1940	0.1016042781
1941	0.1016042781
1942	0.1016042781
1943	0.1016042781
1944	0.1016042781
1945	0.1016042781
1946	0.1016042781
1947	0.1017379679
1948	0.1017379679
1949	0.1017379679
1950	0.1018716578
1951	0.1018716578
1952	0.1018716578
1953	0.1018716578
1954	0.1018716578
1955	0.1018716578
1956	0.1018716578
1957	0.1018716578
1958	0.1018716578
1959	0.1020053476
1960	0.1020053476
1961	0.1020053476
1962	0.1020053476
1963	0.1021390374
1964	0.1021390374
1965	0.1022727273
1966	0.1024064171
1967	0.1024064171
1968	0.1024064171
1969	0.102540107
1970	0.102540107
1971	0.1024064171
1972	0.1024064171
1973	0.1024064171
1974	0.1024064171
1975	0.1024064171
1976	0.1024064171
1977	0.1024064171
1978	0.102540107
1979	0.1026737968
1980	0.1026737968
1981	0.102540107
1982	0.1028074866
1983	0.1028074866
1984	0.1026737968
1985	0.1028074866
1986	0.1028074866
1987	0.1028074866
1988	0.1028074866
1989	0.1028074866
1990	0.1028074866
1991	0.1028074866
1992	0.1028074866
1993	0.1028074866
1994	0.1028074866
1995	0.1029411765
1996	0.1028074866
1997	0.1028074866
1998	0.1028074866
1999	0.1028074866
